"ID","aylienNERagdistis","tagmeNEDlogs","DBpediaNERAgdistis3252","ambiverseNEDlogs","meaningcloudAgdistis","qanary_logs_DBpediaSpotlightNED","meaningCloudNEDnew","aylienNEDlogs","textrazorAgdistis","dandiNERAgdistisFINAL","dandilionNEDlogs","OntotextNEDlogs","babelfyAgdistis3000","ambiverseAgdistis","tagmeAgdistis","EntityClassifier_NER_Agdistis","newBabelfyNEDlogs","stanfordAgdistis","ontotextAgdistis"
"11641","1.0","","1.0","1.0","","1.0","1.0","0.0","0.6666666666666666","1.0","1.0","0.6666666666666666","1.0","","","1.0","1.0","1.0","0.6666666666666666"
"11642","0.0","1.0","1.0","0.0","0.0","1.0","0.0","1.0","","1.0","0.6666666666666666","1.0","","0.0","1.0","0.0","0.5","0.0","1.0"
"11643","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","0.0","","","1.0","0.0","1.0","0.6666666666666666"
"11644","","","","","","","","1.0","0.0","","1.0","0.0","0.0","","","0.0","0.0","",""
"11645","0.5","0.6666666666666666","0.4","","","0.4","0.0","","0.6666666666666666","0.4","0.0","0.0","0.0","","0.6666666666666666","0.5","0.5","0.6666666666666666","0.5"
"11646","0.0","","0.0","","","0.0","","","","0.0","0.0","","","","","","0.0","0.0",""
"11647","","","","","","0.0","","0.5","","0.0","0.0","0.0","","","","0.0","0.0","","0.0"
"11648","","0.6666666666666666","","","","","0.6666666666666666","0.0","","0.6666666666666666","1.0","0.6666666666666666","0.0","","","0.6666666666666666","0.5","","0.6666666666666666"
"11649","","","","","","","","","","","0.0","0.0","","","","","0.0","",""
"11650","0.5","0.5","0.5","0.0","0.5","0.5","0.0","","0.5","0.4","0.4","0.5","","0.0","0.6666666666666666","0.5","0.0","0.0","0.4"
"11651","0.0","1.0","0.0","","","0.0","","0.6666666666666666","0.0","0.0","0.4","0.5","","","0.0","0.4","0.8","0.0",""
"11652","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","","1.0","","1.0","0.6666666666666666","1.0","1.0","1.0"
"11653","0.0","0.6666666666666666","0.0","0.0","","0.6666666666666666","","","","0.0","0.5","0.6666666666666666","0.0","","0.0","0.0","0.5","0.0","0.0"
"11654","1.0","","1.0","1.0","","1.0","1.0","","1.0","1.0","0.0","0.5","","","","1.0","0.4","1.0","1.0"
"11655","0.0","","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","","","","0.0","","","0.0"
"11656","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","0.0","","1.0","0.6666666666666666","0.0","","0.6666666666666666"
"11657","","1.0","","","","1.0","1.0","0.8571428571428571","","","0.6666666666666666","0.6666666666666666","","","","","1.0","",""
"11658","0.0","","0.0","0.0","","0.0","0.0","0.5","0.0","0.0","0.0","0.0","","0.0","","0.0","0.0","0.0","0.0"
"11659","1.0","0.6666666666666666","0.6666666666666666","","0.0","0.6666666666666666","","","0.6666666666666666","","0.6666666666666666","1.0","0.6666666666666666","","0.6666666666666666","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666"
"11660","0.0","0.6666666666666666","0.0","1.0","","1.0","","","0.0","0.0","1.0","1.0","","","0.0","0.0","0.5","0.0","0.0"
"11661","0.6666666666666666","1.0","0.6666666666666666","0.0","0.4","0.6666666666666666","","","1.0","0.8","0.8","0.4","","0.0","1.0","0.8","0.5","1.0","0.6666666666666666"
"11662","","","","","0.0","","","","","","","","","","","","","",""
"11663","1.0","1.0","1.0","1.0","0.0","0.6666666666666666","1.0","0.8","1.0","1.0","0.6666666666666666","0.6666666666666666","1.0","0.0","1.0","1.0","1.0","1.0","1.0"
"11664","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","","0.6666666666666666","","0.6666666666666666","","0.6666666666666666","0.6666666666666666","","","0.0","0.6666666666666666","0.6666666666666666","0.5","1.0","0.6666666666666666"
"11665","1.0","1.0","1.0","","0.0","1.0","0.0","1.0","1.0","0.6666666666666666","0.5","0.5","0.6666666666666666","","1.0","1.0","0.6666666666666666","","1.0"
"11666","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","1.0"
"11667","1.0","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","1.0","0.8","0.8","0.8","0.8","","0.0","1.0","0.8","0.6666666666666666","1.0",""
"11668","","1.0","","","","","","0.0","0.0","0.0","0.5","","","","","0.0","","","0.0"
"11669","0.6666666666666666","0.5","0.6666666666666666","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","1.0","0.8","0.5","0.6666666666666666","","","1.0","0.8","0.8","1.0",""
"11670","1.0","1.0","1.0","1.0","0.0","1.0","0.0","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"11671","","0.6666666666666666","","","","0.5","","0.8","","","0.5","0.4","","","","0.0","0.3333333333333333","","0.0"
"11672","1.0","1.0","1.0","","1.0","1.0","","","1.0","1.0","1.0","0.6666666666666666","1.0","","1.0","1.0","0.6666666666666666","","1.0"
"11673","","","","","0.0","","","0.0","","","","0.0","0.0","","","0.0","0.0","",""
"11674","","0.6666666666666666","","","","1.0","","0.6666666666666666","","","0.0","0.0","","","","","0.33333333333333337","",""
"11675","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","0.5","0.0","","","1.0","1.0","0.5","","1.0"
"11676","1.0","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","","","1.0","0.0","0.6666666666666666","","1.0"
"11677","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.6666666666666666","0.6666666666666666","1.0","1.0","1.0","1.0","0.6666666666666666","0.5","","0.6666666666666666","1.0","0.5","1.0","1.0"
"11678","","0.6666666666666666","0.0","","0.6666666666666666","0.0","","0.0","0.5","0.0","0.5","0.0","","0.0","0.0","0.4","","0.5","0.0"
"11679","","1.0","0.0","0.0","","0.0","","0.6666666666666666","","","0.6666666666666666","","","0.0","","","0.5","",""
"11680","","1.0","","","0.0","0.6666666666666666","","1.0","","0.0","0.5","0.6666666666666666","0.0","","0.0","","0.5","","0.0"
"11681","","1.0","","","","1.0","","0.0","","","0.8","0.8","","","","0.0","0.8","",""
"11682","1.0","1.0","1.0","0.0","","1.0","","0.0","1.0","1.0","1.0","0.0","","","1.0","1.0","0.4","1.0","1.0"
"11683","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","1.0","","0.0","","1.0","1.0","0.0","","1.0"
"11684","","1.0","","","","","","0.6666666666666666","1.0","1.0","0.0","","","","1.0","1.0","0.0","1.0","1.0"
"11685","","1.0","","","","","","0.5","","","1.0","","","","","","","",""
"11686","","","","","","","0.0","1.0","0.0","","","","","","","0.0","0.0","1.0","0.0"
"11687","","1.0","","","","","","1.0","0.6666666666666666","0.6666666666666666","0.5","0.0","","","0.6666666666666666","0.4","0.5","","0.5"
"11688","0.0","1.0","0.0","","","1.0","","1.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","",""
"11689","0.0","0.0","0.0","","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"11690","","1.0","0.0","","0.0","0.6666666666666666","","0.8","","","0.5","0.0","","","","0.0","","0.0","0.0"
"11691","1.0","1.0","1.0","0.0","","1.0","","","1.0","1.0","0.6666666666666666","0.5","","","1.0","0.6666666666666666","0.5","0.0","0.6666666666666666"
"11692","1.0","1.0","1.0","","","1.0","1.0","0.6666666666666666","0.8","1.0","0.0","0.8","","","","0.6666666666666666","0.8","1.0","0.6666666666666666"
"11693","","0.6666666666666666","1.0","","1.0","1.0","","1.0","1.0","1.0","0.0","0.6666666666666666","0.0","","1.0","1.0","0.0","1.0","1.0"
"11694","0.0","0.0","0.0","0.0","","0.0","","0.6666666666666666","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0",""
"11695","","","1.0","","","1.0","","1.0","1.0","1.0","0.0","","0.0","","","0.0","0.0","1.0",""
"11696","","","","","","","","1.0","","","0.6666666666666666","0.6666666666666666","0.0","","","0.0","0.0","","0.0"
"11697","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.4","0.5","","0.0","0.6666666666666666","0.6666666666666666","0.0","0.6666666666666666","0.6666666666666666"
"11698","0.0","0.0","0.0","","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0"
"11699","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0"
"11700","0.0","0.6666666666666666","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","0.5","","0.6666666666666666","0.4","0.5","","0.0"
"11701","","","","","","","0.0","","0.0","0.0","0.6666666666666666","0.0","0.0","","","0.0","0.0","","0.0"
"11702","1.0","1.0","1.0","","0.0","1.0","","1.0","1.0","1.0","0.6666666666666666","","","","1.0","1.0","0.6666666666666666","1.0","1.0"
"11703","0.0","0.8","0.0","0.5","","0.3333333333333333","0.5","0.6666666666666666","0.0","0.6666666666666666","0.4","0.8571428571428571","","","0.8","0.0","0.6666666666666666","0.0","0.6666666666666666"
"11704","0.0","1.0","1.0","0.0","","1.0","0.8","","","1.0","0.0","0.8","","","1.0","0.0","0.6666666666666666","0.0",""
"11705","1.0","1.0","1.0","","0.0","1.0","","0.6666666666666666","1.0","1.0","0.6666666666666666","1.0","1.0","","1.0","1.0","0.6666666666666666","1.0","1.0"
"11706","1.0","","1.0","","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0","1.0","1.0","","","","","0.0","1.0","1.0"
"11707","","","","","","","","","1.0","1.0","0.6666666666666666","0.0","","","","1.0","0.5","","0.0"
"11708","","1.0","","","","","","1.0","1.0","1.0","1.0","0.0","1.0","","1.0","0.6666666666666666","1.0","1.0","0.6666666666666666"
"11709","1.0","","1.0","1.0","","1.0","1.0","","1.0","1.0","0.5","0.5","1.0","","","1.0","1.0","1.0","1.0"
"11710","1.0","1.0","0.4","0.6666666666666666","0.6666666666666666","0.8","0.6666666666666666","","","0.6666666666666666","0.5714285714285715","0.5714285714285715","","0.0","1.0","0.5","0.5","1.0",""
"11711","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","","","","1.0","1.0","","1.0","1.0"
"11712","0.0","0.0","","0.0","","0.0","","1.0","","0.6666666666666666","0.0","0.0","","","1.0","0.0","0.0","","0.0"
"11713","","0.6666666666666666","0.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","0.5","1.0","1.0","0.0","","1.0","0.6666666666666666","1.0","1.0"
"11714","0.0","","0.0","0.0","0.0","0.5","","1.0","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0",""
"11715","","0.6666666666666666","0.0","","","0.0","0.0","1.0","","0.0","0.4","","","","","","0.0","",""
"11716","0.0","0.5","0.0","0.5","0.5","0.0","0.6666666666666666","0.6666666666666666","","0.5","0.5","0.6666666666666666","","0.0","","0.8","0.3333333333333333","1.0","0.5"
"11717","","","","","","","","1.0","0.0","","","0.0","","","","0.0","0.0","",""
"11718","0.0","0.6666666666666666","0.5","","0.0","1.0","","1.0","0.0","0.5","1.0","0.0","","","","0.0","","0.0","0.0"
"11719","0.0","1.0","1.0","0.0","0.0","1.0","0.8","","","1.0","0.0","0.8","","","1.0","0.0","0.5714285714285715","0.0","0.8"
"11720","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","","0.0","1.0","","0.5","1.0","1.0"
"11721","","1.0","","","","","","","0.0","1.0","0.0","0.0","","","1.0","0.0","0.6666666666666666","1.0",""
"11722","0.5","0.0","0.5","0.6666666666666666","0.0","0.5","0.5","","0.5","0.5","0.0","0.4","","0.0","","0.4","0.3333333333333333","0.5",""
"11723","","1.0","0.0","","0.6666666666666666","0.5","0.0","0.6666666666666666","","0.5","0.4","0.5","","","0.6666666666666666","0.4","0.4","0.6666666666666666","0.5"
"11724","0.6666666666666666","","0.6666666666666666","","","1.0","","0.0","0.6666666666666666","0.6666666666666666","1.0","1.0","0.5","","","0.6666666666666666","0.5","0.6666666666666666","0.6666666666666666"
"11725","0.0","1.0","0.0","","0.0","0.0","0.0","","0.0","","1.0","0.0","","","","0.0","","0.0","0.0"
"11726","1.0","1.0","1.0","","0.0","1.0","0.6666666666666666","1.0","1.0","1.0","0.0","1.0","","","","1.0","0.0","1.0","1.0"
"11727","","0.0","0.0","","0.0","0.0","","0.6666666666666666","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0",""
"11728","0.0","","0.0","","0.0","0.0","","0.4","0.0","0.0","0.0","","0.0","","","0.0","0.0","","0.0"
"11729","1.0","1.0","1.0","1.0","0.0","1.0","","0.0","1.0","1.0","1.0","","1.0","0.0","1.0","1.0","0.5","1.0","1.0"
"11730","","0.6666666666666666","","","1.0","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5","1.0","","1.0","1.0","0.6666666666666666","1.0","0.6666666666666666"
"11731","1.0","0.6666666666666666","","","","","","1.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","","0.6666666666666666","1.0","1.0"
"11732","0.0","1.0","0.0","","","1.0","","0.0","0.0","0.0","0.6666666666666666","","","","0.0","0.0","0.5","0.0","0.0"
"11733","1.0","1.0","1.0","","","1.0","","1.0","","1.0","1.0","0.6666666666666666","","","1.0","0.0","0.4","","1.0"
"11734","1.0","1.0","1.0","","","1.0","","0.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","0.5","0.6666666666666666","1.0","0.6666666666666666"
"11735","1.0","1.0","1.0","","","1.0","","0.6666666666666666","0.5","1.0","1.0","0.0","","","1.0","0.6666666666666666","0.6666666666666666","","0.6666666666666666"
"11736","","1.0","","","","","","0.6666666666666666","","","0.0","1.0","","","","","","",""
"11737","0.0","1.0","0.0","","1.0","1.0","","0.0","","0.0","0.5","0.0","","","0.0","","0.5","",""
"11738","0.5","1.0","0.5","","0.5","0.5","","0.6666666666666666","0.5","0.5","0.8","0.5","","","0.5","0.5","0.4","0.5",""
"11739","0.0","0.6666666666666666","0.0","0.0","","0.6666666666666666","","0.6666666666666666","","0.0","0.4","0.5","0.0","","0.0","0.0","0.6666666666666666","0.0","0.0"
"11740","","","","","","","","1.0","","","0.0","0.0","0.0","","","","0.0","",""
"11741","","","","","","","","1.0","0.0","0.0","1.0","0.0","1.0","","","0.0","0.6666666666666666","",""
"11742","","1.0","","0.6666666666666666","0.6666666666666666","","","0.6666666666666666","0.5","0.6666666666666666","0.5","0.6666666666666666","","","0.6666666666666666","0.4","0.4","0.6666666666666666",""
"11743","","1.0","","","","0.6666666666666666","","1.0","","","0.5","0.5","","","","0.0","0.6666666666666666","",""
"11744","","","","","0.0","","","0.0","1.0","","0.0","0.0","","","","","","",""
"11745","0.0","","0.0","","0.0","0.0","","","0.0","0.4","0.4","0.0","0.4","","","0.3333333333333333","0.6666666666666666","0.0","0.0"
"11746","","0.6666666666666666","0.0","0.0","","0.0","","0.6666666666666666","1.0","0.6666666666666666","0.0","0.6666666666666666","","0.0","1.0","1.0","","1.0","1.0"
"11747","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.6666666666666666","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666","0.6666666666666666","1.0","0.8","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666"
"11748","","","","","","","","0.0","","","","1.0","","","","0.0","0.0","","0.0"
"11749","0.0","1.0","0.0","","0.0","0.0","0.0","0.5","0.0","0.0","0.0","1.0","","0.0","","0.0","0.0","0.0","0.0"
"11750","0.0","1.0","0.0","","0.0","0.0","0.0","1.0","","0.0","0.5","0.0","","","","","0.0","","0.0"
"11751","","0.0","","","","","","1.0","","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0"
"11752","0.8","1.0","1.0","0.0","0.0","1.0","0.8","1.0","","1.0","0.0","0.8","","","1.0","0.6666666666666666","0.5714285714285715","0.8","1.0"
"11753","","1.0","1.0","","1.0","1.0","","0.0","1.0","1.0","1.0","1.0","","","1.0","0.0","0.4","1.0","0.6666666666666666"
"11754","0.0","1.0","0.0","","1.0","0.0","","","","1.0","1.0","","","","1.0","1.0","0.5","1.0","1.0"
"11755","0.0","1.0","0.0","","","1.0","","0.0","0.0","0.0","0.6666666666666666","0.5","","","0.0","0.0","0.3333333333333333","","0.0"
"11756","","0.0","0.0","","","0.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","0.0","0.0"
"11757","1.0","1.0","1.0","0.0","","1.0","","1.0","1.0","1.0","0.8","0.8","0.0","","1.0","1.0","0.0","1.0","1.0"
"11758","","1.0","","","","1.0","1.0","1.0","","","1.0","0.0","","","","","1.0","",""
"11759","0.5","0.6666666666666666","0.5","0.6666666666666666","0.5","0.5","0.6666666666666666","0.0","1.0","1.0","1.0","1.0","","0.0","0.6666666666666666","0.3333333333333333","0.3333333333333333","0.6666666666666666","1.0"
"11760","0.0","0.6666666666666666","0.0","0.0","0.0","0.0","","","","0.0","0.4","0.6666666666666666","","0.0","0.0","0.0","","0.0","0.0"
"11761","","0.6666666666666666","","","","1.0","0.6666666666666666","1.0","","","1.0","0.6666666666666666","","","","","0.4","",""
"11762","0.6666666666666666","1.0","0.6666666666666666","","0.0","1.0","","0.0","0.6666666666666666","0.6666666666666666","1.0","1.0","","","0.6666666666666666","0.6666666666666666","0.8","0.6666666666666666","0.6666666666666666"
"11763","0.0","0.0","0.0","","","1.0","","1.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","0.0"
"11764","1.0","1.0","1.0","1.0","0.0","1.0","1.0","1.0","1.0","0.5","0.5","0.6666666666666666","0.5","0.0","1.0","0.4","0.5","1.0","0.5"
"11765","0.6666666666666666","1.0","0.6666666666666666","0.0","0.0","1.0","","","0.6666666666666666","0.6666666666666666","1.0","1.0","","","0.6666666666666666","0.4","0.4","0.5","0.6666666666666666"
"11766","1.0","1.0","1.0","1.0","","1.0","1.0","0.6666666666666666","1.0","1.0","1.0","0.6666666666666666","1.0","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0"
"11767","0.6666666666666666","1.0","0.6666666666666666","","0.0","0.6666666666666666","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0","","","0.6666666666666666","0.6666666666666666","","0.6666666666666666","0.6666666666666666"
"11768","0.0","","0.0","","","1.0","","1.0","0.0","0.0","0.0","","","","","","","0.0",""
"11769","","0.0","0.0","","0.0","0.0","","1.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","","0.0"
"11770","1.0","1.0","1.0","0.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","","1.0","0.8","0.8","1.0","1.0"
"11771","1.0","0.6666666666666666","1.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.5714285714285715","0.5714285714285715","","0.0","0.6666666666666666","0.8","0.0","1.0","0.8"
"11772","0.6666666666666666","","0.6666666666666666","","","0.6666666666666666","","1.0","0.5","0.5","0.5","","0.6666666666666666","","","0.5","0.6666666666666666","0.5","0.5"
"11773","0.0","1.0","","0.0","0.0","0.3333333333333333","0.0","1.0","","0.4","0.4","0.3333333333333333","","0.0","1.0","0.0","0.25","0.0","0.4"
"11774","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","0.6666666666666666","","1.0","0.6666666666666666","1.0","0.8","0.0","0.6666666666666666","","0.6666666666666666","1.0","0.5","0.6666666666666666","0.6666666666666666"
"11775","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"11776","1.0","0.6666666666666666","1.0","0.6666666666666666","","1.0","","1.0","1.0","1.0","0.5","0.5","0.5","0.0","0.6666666666666666","0.5","0.5","0.6666666666666666","0.5"
"11777","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","1.0","0.6666666666666666","","","1.0","0.5","0.5","1.0","0.5"
"11778","1.0","1.0","1.0","","0.0","1.0","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6666666666666666","1.0","","1.0","0.6666666666666666","0.6666666666666666","1.0","0.6666666666666666"
"11779","1.0","1.0","1.0","0.0","0.0","1.0","","1.0","1.0","1.0","0.6666666666666666","1.0","1.0","0.0","1.0","","1.0","0.0","1.0"
"11780","0.5","0.0","0.5","0.6666666666666666","0.0","0.4","0.4","","","0.5","0.5","0.6666666666666666","0.0","","0.0","0.4","0.0","","0.4"
"11781","0.6666666666666666","1.0","1.0","","","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","1.0","1.0",""
"11782","0.0","1.0","0.0","0.0","0.0","1.0","","0.6666666666666666","0.0","0.0","1.0","0.0","","","","","","0.0","0.0"
"11783","0.6666666666666666","1.0","0.6666666666666666","","","0.6666666666666666","0.0","1.0","1.0","1.0","1.0","1.0","","","1.0","0.5","0.5714285714285715","0.5","1.0"
"11784","0.6666666666666666","0.6666666666666666","0.6666666666666666","","0.5","0.6666666666666666","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5","0.6666666666666666","","","0.6666666666666666","0.6666666666666666","0.5","0.6666666666666666","0.6666666666666666"
"11785","1.0","1.0","1.0","","0.6666666666666666","1.0","0.6666666666666666","0.0","1.0","1.0","0.8","0.6666666666666666","","0.0","1.0","1.0","0.6666666666666666","1.0","1.0"
"11786","1.0","1.0","1.0","","1.0","1.0","1.0","1.0","1.0","1.0","1.0","0.0","","","1.0","1.0","0.6666666666666666","1.0",""
"11787","0.0","0.5","0.0","0.0","0.0","0.0","","0.5","0.0","0.0","0.0","0.0","","","0.0","0.0","","0.0",""
"11788","1.0","","1.0","0.0","","1.0","1.0","0.4","1.0","1.0","0.0","0.6666666666666666","","","","0.6666666666666666","","1.0","0.6666666666666666"
"11789","1.0","1.0","1.0","1.0","","1.0","1.0","","1.0","1.0","1.0","0.6666666666666666","0.0","0.0","","1.0","0.0","1.0","0.6666666666666666"
"11790","1.0","1.0","1.0","","","1.0","1.0","0.0","","1.0","1.0","0.6666666666666666","1.0","","1.0","1.0","1.0","0.6666666666666666","1.0"
"11791","0.0","0.6666666666666666","0.0","","","0.5","0.0","1.0","0.0","","0.6666666666666666","1.0","","","","0.0","0.6666666666666666","0.0","0.0"
"11792","1.0","1.0","1.0","0.0","","1.0","1.0","0.5","1.0","1.0","1.0","1.0","","","1.0","","0.5","1.0","1.0"
"11793","","","","","","","","0.0","0.4","0.4","0.3333333333333333","0.0","0.6666666666666666","","","0.5","0.6666666666666666","","0.5"
"11794","0.0","0.0","0.0","","0.0","0.0","","1.0","0.0","","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0"
"11795","0.0","0.6666666666666666","0.0","0.0","0.0","0.5","0.0","1.0","0.0","0.0","0.0","","","","0.0","","0.25","0.0","0.0"
"11796","","1.0","","","1.0","","","1.0","1.0","1.0","1.0","0.0","","","1.0","0.5","0.5","1.0","0.0"
"11797","1.0","","1.0","1.0","","0.6666666666666666","1.0","","1.0","0.6666666666666666","0.5","0.4","","","","0.6666666666666666","0.0","1.0","1.0"
"11798","","1.0","","","","","","1.0","","","1.0","0.0","","","","0.0","0.5","",""
"11799","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","1.0","","1.0","0.6666666666666666","0.6666666666666666","1.0","1.0","","","","0.6666666666666666","0.8","0.6666666666666666","0.6666666666666666"
"11800","0.0","","0.0","0.0","","0.0","","1.0","","0.0","0.0","0.0","","0.0","","0.0","0.0","","0.0"
"11801","1.0","","1.0","1.0","0.0","1.0","1.0","","1.0","1.0","0.0","0.6666666666666666","","0.0","","1.0","","1.0","1.0"
"11802","1.0","1.0","1.0","","","1.0","","0.6666666666666666","1.0","1.0","1.0","0.0","0.6666666666666666","","1.0","0.6666666666666666","0.0","1.0","1.0"
"11803","0.0","","0.0","","","1.0","","1.0","0.0","0.0","0.0","","0.0","","","0.0","0.6666666666666666","","0.0"
"11804","1.0","1.0","1.0","","0.6666666666666666","0.8","","1.0","1.0","1.0","0.8","0.8","","","1.0","1.0","0.8","1.0","0.8"
"11805","1.0","0.0","1.0","","0.0","0.6666666666666666","0.0","1.0","","0.6666666666666666","0.5","0.0","0.0","","","0.0","0.0","0.0","0.0"
"11806","","1.0","1.0","","","1.0","","0.6666666666666666","","1.0","1.0","0.0","","","1.0","1.0","0.5","1.0","1.0"
"11807","0.0","0.6666666666666666","0.0","0.0","0.0","0.6666666666666666","0.0","0.4","0.4","0.5","1.0","0.6666666666666666","","","0.0","0.4","0.6666666666666666","0.0","0.5"
"11808","","1.0","0.0","0.0","","0.0","","","1.0","1.0","1.0","1.0","0.0","","1.0","0.0","0.0","1.0","1.0"
"11809","1.0","1.0","1.0","","1.0","1.0","0.6666666666666666","0.0","","0.5","0.5","0.8","","","1.0","1.0","0.6666666666666666","1.0",""
"11810","1.0","1.0","1.0","","1.0","1.0","","0.5","1.0","1.0","1.0","0.5","","","1.0","0.6666666666666666","0.0","1.0","0.5"
"11811","0.6666666666666666","0.6666666666666666","0.4","0.0","","0.8","0.0","","","0.3333333333333333","0.3333333333333333","0.5","","0.0","0.6666666666666666","","0.28571428571428575","0.6666666666666666","0.5"
"11812","0.8","1.0","1.0","","","1.0","0.4","1.0","","1.0","0.0","1.0","","","1.0","0.8","0.6666666666666666","0.8","1.0"
"11813","0.5","1.0","0.5","","","0.5","","0.0","0.5","0.5","1.0","0.6666666666666666","0.5","","0.5","0.5","0.5","0.0","0.6666666666666666"
"11814","0.6666666666666666","0.6666666666666666","0.5","0.6666666666666666","0.0","0.4","0.6666666666666666","1.0","","0.6666666666666666","1.0","0.6666666666666666","","","","0.6666666666666666","0.3333333333333333","0.6666666666666666",""
"11815","","1.0","","","1.0","","","0.6666666666666666","1.0","1.0","1.0","1.0","","","1.0","1.0","","1.0",""
"11816","1.0","1.0","1.0","1.0","1.0","1.0","1.0","","1.0","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.0","1.0","","0.6666666666666666","0.0","1.0","0.6666666666666666"
"11817","","1.0","1.0","0.0","0.0","0.6666666666666666","","","1.0","0.6666666666666666","0.5","","","","1.0","0.6666666666666666","0.5","1.0","0.6666666666666666"
"11818","0.6666666666666666","1.0","1.0","0.0","","1.0","0.6666666666666666","1.0","1.0","0.8","0.8","1.0","","","1.0","1.0","1.0","0.6666666666666666",""
"11819","1.0","0.6666666666666666","1.0","","","0.6666666666666666","1.0","","1.0","1.0","0.6666666666666666","0.0","","","1.0","1.0","","","1.0"
"11820","","","","","1.0","","","1.0","","1.0","0.6666666666666666","0.0","1.0","","","1.0","1.0","",""
"11821","0.0","0.6666666666666666","0.0","","","0.0","0.0","","","0.0","0.5","0.0","","","","0.0","0.5","","0.0"
"11822","0.6666666666666666","1.0","","","0.6666666666666666","","0.0","","1.0","0.8","0.8","0.8","","","1.0","0.3333333333333333","0.28571428571428575","0.0","0.8"
"11823","","0.6666666666666666","","","0.0","","","0.6666666666666666","1.0","1.0","0.0","","","","","1.0","0.0","1.0","0.0"
"11824","1.0","1.0","1.0","","0.0","1.0","","1.0","","1.0","0.6666666666666666","0.0","","","1.0","1.0","0.6666666666666666","",""
"11825","1.0","1.0","1.0","1.0","","1.0","","1.0","1.0","1.0","1.0","1.0","","","1.0","1.0","","1.0","1.0"
"11826","","","","","","","","","","","","0.0","0.0","","","0.0","0.0","",""
"11827","0.8","1.0","0.0","0.0","1.0","0.0","0.8","1.0","","1.0","0.0","0.8","","","","0.8","0.8","0.8","1.0"
