QuestionID;QuestionLength;TripleSize;ResourceTotal;ClassTotal;RelationTotal;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;BooleanAns;NumberAnswer;ListAnswer;RecallDBpedia
11526;14;4;2;0;2;2;2;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
11527;9;2;1;0;0;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;1;1
11528;13;3;1;0;2;2;2;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;1
11529;8;4;1;1;2;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1
11530;10;2;1;0;1;1;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
11531;13;4;2;0;2;1;2;0;0;0;1;0;4;0;0;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;1
11532;10;3;1;0;2;1;2;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
11533;15;3;1;0;0;2;2;0;0;0;3;0;4;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
11534;12;4;1;1;1;1;2;3;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
11535;7;3;2;0;0;0;1;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.3333333333
11536;8;2;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;1;0
11537;8;4;1;1;2;0;2;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11538;9;2;1;0;1;1;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
11539;7;3;2;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
11540;9;3;1;1;1;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11541;12;4;1;1;1;1;0;2;0;0;0;2;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;1;0;1
11542;16;4;2;0;2;2;2;0;0;0;3;0;6;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.6666666667
11543;9;3;2;0;0;1;1;1;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
11544;13;2;1;0;1;1;2;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
11545;10;4;2;0;2;0;1;0;0;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0.5
11546;6;3;1;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;
11547;13;3;1;1;1;1;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;0;0;1;1
11548;9;3;2;0;0;0;2;0;0;0;0;0;2;0;1;1;0;0;0;1;1;0;1;1;0;0;0;0;0;1;0;0;1
11549;9;3;1;1;1;1;0;0;0;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
11550;6;2;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0
11551;18;4;2;0;0;2;2;3;0;0;6;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11552;9;4;2;0;2;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0.5
11553;14;3;1;0;0;2;2;1;0;0;3;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
11554;17;4;2;0;2;3;2;2;0;0;2;0;5;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.3333333333
11555;6;3;2;0;1;1;0;1;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
11556;12;4;2;0;2;2;1;2;0;0;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11557;9;2;1;0;0;0;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11558;11;5;2;1;2;1;2;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;1;1
11559;10;4;1;1;1;0;1;2;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1
11560;10;2;1;0;0;0;1;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
11561;14;3;1;0;0;2;2;1;0;0;2;2;1;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1
11562;8;2;1;0;1;1;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0
11563;11;3;2;0;0;1;1;0;0;0;1;0;5;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
11564;12;3;1;0;2;2;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11565;9;3;2;0;1;1;1;1;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0.5
11566;16;4;1;1;2;3;2;0;0;0;5;0;2;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
11567;14;4;1;1;2;2;2;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;3;2;0;0;0;0;0;1;0
11568;8;2;1;0;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;1
11569;10;3;1;0;1;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;0;1;0;1
11570;13;3;1;0;1;1;1;1;0;0;0;2;2;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;1;0;1
11571;13;3;1;0;1;1;1;3;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;0;1;0;0
11572;16;4;1;1;0;2;3;0;0;0;1;1;3;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;
11573;7;3;2;0;0;0;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1
11574;10;3;1;0;2;2;2;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11575;7;2;1;0;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;
11576;10;3;1;0;2;0;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11577;9;4;1;1;2;0;2;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;0
11578;12;4;2;0;2;1;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0.5
11579;10;3;1;0;1;0;1;1;0;0;2;0;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1
11580;12;5;2;1;2;2;2;1;0;0;1;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11581;4;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;
11582;10;3;1;0;2;1;2;0;0;0;2;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
11583;11;3;1;0;1;1;1;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11584;12;4;2;0;2;1;1;0;0;0;4;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0.5
11585;7;3;2;0;1;1;1;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
11586;12;4;1;1;2;2;1;1;0;0;2;1;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;1;0;0;1;1
11587;7;2;1;0;1;1;2;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11588;23;4;1;1;2;3;2;0;0;0;5;1;5;0;0;0;0;0;0;2;0;0;1;0;1;0;0;1;0;0;0;1;1
11589;13;3;1;0;2;1;1;3;0;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
11590;10;2;1;0;1;1;1;0;0;0;3;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11591;17;3;1;0;2;3;3;0;0;0;0;2;4;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;1;0;0
11592;11;2;1;0;1;2;1;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1
11593;9;3;2;0;1;2;1;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1
11594;6;2;1;0;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11595;10;2;1;0;1;1;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
11596;12;3;1;1;0;1;1;0;0;0;3;1;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
11597;9;3;1;0;2;1;1;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0
11598;6;3;2;0;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11599;18;3;1;0;2;2;1;0;0;0;2;1;6;0;0;0;0;0;0;1;1;0;2;0;0;1;0;0;0;0;0;1;1
11600;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11601;10;2;1;0;1;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;
11602;9;2;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;1
11603;8;3;1;1;0;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;1
11604;12;4;2;0;2;1;2;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0.5
11605;8;3;1;0;2;0;1;0;0;0;2;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;1;
11606;15;3;1;0;2;2;2;1;0;0;3;1;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;1;0;0;1;1
11607;9;4;2;0;2;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0.5
11608;5;3;2;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5
11609;6;2;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11610;12;4;1;1;1;0;0;4;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2;0;1;0;
11611;8;2;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11612;8;2;1;0;0;0;1;1;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;
11613;13;2;1;0;0;1;1;1;0;0;3;1;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
11614;6;2;1;0;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;1
11615;11;3;1;0;2;3;2;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11616;11;3;1;1;1;1;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
11617;16;3;1;0;0;2;2;1;0;0;5;0;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;0;1;0;1
11618;8;3;1;0;1;1;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11619;11;3;1;0;2;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;2;0;1;1;0;0;1;0;0;1;1
11620;14;3;2;0;0;2;3;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
11621;9;4;1;1;2;0;1;0;0;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;1
11622;11;2;1;0;1;1;1;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0
11623;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11624;10;4;1;1;2;0;1;2;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
11625;12;4;1;1;2;1;1;2;0;0;1;1;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;1;0;0;0;1;1
11626;10;4;2;0;2;1;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
11627;8;2;1;0;1;2;2;0;0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11628;14;3;1;0;2;2;2;0;0;0;4;0;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;1
11629;19;3;1;0;0;3;3;1;0;0;2;3;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;1
11630;9;3;2;0;0;1;1;1;0;0;0;2;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.5
11631;17;4;1;1;1;2;3;0;0;0;3;2;1;0;1;0;0;0;0;1;0;0;2;1;0;0;0;0;1;0;0;1;
11632;13;4;1;1;2;1;3;0;0;0;2;1;2;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0
11633;16;5;2;1;2;2;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;1
11634;7;3;1;1;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
11635;9;2;1;0;1;0;1;0;0;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;
11636;16;3;1;0;0;3;2;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;1;
11637;8;2;1;0;1;1;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;
11638;19;4;2;0;2;3;3;2;0;0;5;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0.5
11639;11;3;2;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0
11640;12;5;2;1;2;1;1;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;0;0;1;1
11641;12;4;1;1;2;1;2;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1
11642;9;2;1;0;0;1;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
11643;8;3;1;1;1;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
11644;14;3;1;0;2;2;2;2;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
11645;15;4;2;0;2;2;2;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0.5
11646;16;3;1;0;1;2;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;0;1;0;1;0;0
11647;13;4;1;1;2;1;0;2;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0
11648;5;3;2;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;
11649;6;3;1;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;
11650;9;3;2;0;0;1;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11651;9;3;2;0;1;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11652;6;2;1;0;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11653;10;3;1;1;1;0;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;1
11654;8;3;1;0;0;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11655;11;4;1;1;1;2;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0
11656;14;3;1;0;1;2;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
11657;13;4;1;1;1;1;2;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;1;1
11658;7;2;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0
11659;7;3;1;1;1;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1
11660;9;3;1;1;1;1;1;1;0;0;0;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1
11661;11;4;2;0;2;2;1;1;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.5
11662;7;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
11663;7;3;1;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11664;8;2;1;0;1;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11665;11;2;1;0;1;1;2;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1
11666;8;2;1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;1;1
11667;9;3;2;0;1;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1
11668;7;3;1;0;2;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;
11669;9;3;2;0;0;1;1;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0.5
11670;10;4;1;1;1;2;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11671;13;5;2;1;2;1;3;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0.5
11672;13;4;1;1;1;2;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;2;1;0;1;1;0;0;0;0;1;1
11673;14;3;1;0;2;2;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;0;0;1;
11674;9;2;1;0;1;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1
11675;10;3;1;0;2;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;1
11676;8;3;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11677;7;3;2;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5
11678;10;4;2;0;2;1;1;1;0;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0
11679;15;3;1;0;1;1;2;3;0;0;1;1;2;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0
11680;5;3;2;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0.5
11681;6;4;2;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1
11682;14;4;1;1;1;1;3;1;0;0;0;3;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1
11683;8;3;1;1;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;1
11684;10;3;1;0;2;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;
11685;6;2;1;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;
11686;12;4;1;1;0;1;2;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;1;0;
11687;14;4;2;0;2;2;2;0;0;0;3;0;3;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;
11688;6;2;1;0;1;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1
11689;9;3;2;0;1;2;1;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
11690;7;2;1;0;1;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11691;6;2;1;0;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
11692;15;4;1;1;2;3;3;0;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1
11693;17;3;1;0;2;2;2;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1
11694;10;2;1;0;1;1;1;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
11695;11;3;1;0;1;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;1
11696;7;3;2;0;1;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;
11697;9;3;2;0;0;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;1
11698;9;4;1;1;2;2;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0
11699;8;2;1;0;1;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11700;15;4;2;0;2;0;2;1;0;0;3;1;3;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0
11701;15;4;1;1;2;3;2;1;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;
11702;7;3;1;1;1;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;1
11703;11;3;2;0;1;1;1;2;0;0;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0.3333333333
11704;9;4;1;1;2;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1
11705;8;3;1;1;1;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11706;6;3;1;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1
11707;12;3;1;0;0;2;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;
11708;5;2;1;0;1;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;
11709;14;4;1;1;1;1;2;1;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;1;1
11710;17;5;2;1;2;2;1;0;0;0;5;0;4;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1
11711;8;2;1;0;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1
11712;17;4;1;1;2;2;3;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;0;1;0
11713;10;2;1;0;0;1;2;0;0;0;1;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0
11714;15;4;1;1;1;1;1;2;0;0;2;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;1
11715;8;3;2;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
11716;8;3;2;0;0;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
11717;13;3;1;0;1;2;2;1;0;0;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;1;0;
11718;14;4;2;0;2;3;2;1;0;0;4;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1
11719;14;3;1;0;0;1;1;1;0;0;3;1;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1
11720;10;4;1;1;1;1;2;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1
11721;7;2;0;0;1;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;
11722;10;3;2;0;1;2;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0.5
11723;12;4;2;0;2;2;2;2;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0.5
11724;10;3;2;0;0;2;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1
