QuestionID;QuestionLength;_DT ;_IN ;_JJ ;_JJR ;_JJS ;_NN ;_NNS ;_NNP ;_NNPS ;_PRP ;_RB ;_RBR ;_RBS ;_UH ;_VB ;_VBD ;_VBG ;_VBN ;_VBP ;_VBZ ;_WDT ;_WP ;_WP$ ;_WRB ;ResourceTotal
11633;16;2;2;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;2
11634;7;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11635;9;0;1;0;0;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;1
11636;16;3;2;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
11637;8;1;1;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
11638;19;3;3;2;0;0;5;1;2;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;2
11639;11;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
11640;12;1;1;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;1;1;1;1;0;0;0;2
11641;12;1;2;1;0;0;1;1;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1
11642;9;1;1;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
11643;8;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
11644;14;2;2;2;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
11645;15;2;2;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;2
11646;16;2;1;2;0;0;2;2;0;0;0;0;0;0;0;0;0;0;3;2;0;1;0;0;1;1
11647;13;1;0;2;0;0;3;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11648;5;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11649;6;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11650;9;1;2;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11651;9;2;1;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11652;6;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11653;10;0;1;1;0;0;3;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1
11654;8;0;1;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11655;11;2;1;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1
11656;14;2;1;1;0;0;0;3;2;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
11657;13;1;2;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
11658;7;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
11659;7;0;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
11660;9;1;1;1;0;0;0;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
11661;11;2;1;1;0;0;1;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
11662;7;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11663;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11664;8;1;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11665;11;1;2;1;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
11666;8;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;1
11667;9;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11668;7;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
11669;9;1;1;1;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
11670;10;2;2;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11671;13;1;3;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;2
11672;13;2;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;2;1;0;1;1;0;0;1
11673;14;2;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;2;0;1;1;0;0;1
11674;9;1;1;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
11675;10;0;1;1;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1
11676;8;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11677;7;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
11678;10;1;1;1;0;0;2;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
11679;15;1;2;3;0;0;1;1;2;1;0;0;0;0;0;0;0;0;2;0;1;0;0;0;1;1
11680;5;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
11681;6;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
11682;14;1;3;1;0;0;0;3;2;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1
11683;8;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11684;10;1;2;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1
11685;6;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11686;12;1;2;1;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11687;14;2;2;0;0;0;3;0;3;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;0;2
11688;6;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
11689;9;2;1;2;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11690;7;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11691;6;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11692;15;3;3;0;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
11693;17;2;2;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
11694;10;1;1;0;0;0;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11695;11;0;2;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
11696;7;1;1;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11697;9;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
11698;9;2;1;1;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
11699;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11700;15;0;2;1;0;0;3;1;3;0;0;1;0;0;0;0;1;0;1;0;1;1;0;0;0;2
11701;15;3;2;1;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
11702;7;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
11703;11;1;1;2;0;0;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11704;9;1;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1
11705;8;1;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11706;6;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1
11707;12;2;2;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11708;5;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11709;14;1;2;1;0;0;1;2;2;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1
11710;17;2;1;0;0;0;5;0;4;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;2
11711;8;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11712;17;2;3;0;0;0;3;2;2;0;0;0;0;0;0;0;0;0;1;2;0;1;0;0;0;1
11713;10;1;2;0;0;0;1;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
11714;15;1;1;2;0;0;2;3;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11715;8;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
11716;8;1;1;1;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11717;13;2;2;1;0;0;0;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
11718;14;3;2;1;0;0;4;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2
11719;14;1;1;1;0;0;3;1;2;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;1;1
11720;10;1;2;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11721;7;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
11722;10;2;1;0;0;0;2;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11723;12;2;2;2;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
11724;10;2;2;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
11725;7;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
11726;12;0;2;1;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;2;0;2;0;0;0;1
11727;11;2;1;0;0;0;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
11728;5;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
11729;13;0;2;1;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
11730;16;3;3;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1
11731;9;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;1
11732;15;2;2;4;0;0;0;3;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1
11733;12;2;2;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1
11734;13;1;1;1;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
11735;10;1;1;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1
11736;7;0;1;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
11737;10;1;0;1;0;0;0;2;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11738;9;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
11739;11;1;1;0;0;0;3;0;2;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
11740;9;1;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11741;8;0;1;0;0;0;1;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1
11742;13;3;2;0;0;0;3;0;2;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2
11743;13;0;2;1;0;0;2;2;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1
11744;13;2;2;0;0;0;1;2;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1
11745;13;1;0;3;0;0;1;1;2;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;2
11746;10;1;1;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11747;8;1;1;1;0;0;2;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11748;11;0;1;1;0;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
11749;9;1;1;0;0;0;2;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
11750;10;0;2;1;0;0;0;3;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1
11751;13;3;3;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11752;10;1;2;0;0;0;0;2;2;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1
11753;7;1;1;0;0;0;1;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11754;9;1;1;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11755;18;1;0;1;0;0;5;0;1;0;0;0;0;0;0;2;0;1;0;0;3;0;0;1;1;2
11756;13;1;1;1;0;0;3;0;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1
11757;11;0;2;0;0;0;0;1;4;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;2
11758;12;1;1;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;2;1;0;0;2;0;0;1
11759;10;1;2;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11760;8;1;1;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11761;7;1;0;1;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;2
11762;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11763;9;2;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11764;11;2;1;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;2;0;0;1;0;1
11765;9;1;1;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11766;11;2;2;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1
11767;8;1;1;0;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11768;9;1;1;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11769;14;3;1;0;0;0;1;2;1;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;1;1
11770;9;0;0;1;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;2
11771;12;1;2;0;0;0;5;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
11772;5;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11773;16;1;2;2;0;0;2;1;3;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;2
11774;14;2;3;1;0;0;2;1;2;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2
11775;6;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
11776;6;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
11777;12;2;2;0;0;0;3;0;2;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1
11778;11;2;2;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11779;6;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1
11780;9;1;1;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11781;8;0;1;0;0;0;0;0;4;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11782;10;1;0;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
11783;13;2;3;0;0;0;1;1;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11784;10;0;1;0;0;0;1;0;4;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;2
11785;10;1;1;1;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11786;11;1;1;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11787;10;0;1;0;0;0;1;0;4;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2
11788;7;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11789;10;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
11790;13;0;2;3;0;0;0;2;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11791;6;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11792;12;1;2;2;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11793;8;1;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
11794;16;3;1;1;0;0;4;0;2;1;0;0;0;0;0;0;1;0;0;0;1;0;2;0;0;1
11795;14;1;2;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2
11796;17;1;2;2;0;0;2;1;2;0;0;0;0;0;0;1;0;0;2;1;0;0;0;1;1;1
11797;16;3;2;1;0;0;4;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
11798;13;1;1;0;0;0;2;2;0;0;1;0;0;0;0;1;2;0;1;0;0;1;0;0;0;1
11799;6;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;2
11800;7;0;0;1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
11801;8;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
11802;7;1;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11803;10;1;2;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11804;9;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11805;15;2;1;0;0;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;1
11806;13;3;1;0;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1
11807;10;0;0;1;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;2
11808;9;0;1;1;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1
11809;10;1;1;0;0;0;0;1;5;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11810;8;1;2;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11811;21;2;2;2;0;0;4;1;4;0;0;0;0;0;0;0;0;0;1;0;2;0;1;1;0;2
11812;7;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1
11813;13;0;1;1;0;0;2;0;3;0;1;0;0;0;0;0;1;0;1;0;1;1;0;0;0;2
11814;7;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11815;5;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
11816;9;0;2;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11817;13;2;2;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;1;0;1;0;2;0;0;1
11818;9;1;1;1;0;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11819;11;0;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;1
11820;12;0;0;2;0;0;1;2;2;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;1
11821;12;2;2;0;0;0;3;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
11822;18;2;4;1;0;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2
11823;10;1;2;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11824;10;1;1;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11825;7;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1
11826;6;1;1;0;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11827;14;2;2;0;0;0;1;2;3;0;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;1
11828;11;1;1;0;0;0;1;1;3;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1
11829;16;2;2;1;0;0;0;3;2;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;1
11830;6;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11831;7;1;1;0;0;0;2;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11832;15;1;2;2;0;0;0;2;2;0;0;0;0;0;0;0;0;0;2;1;1;0;0;1;1;1
11833;15;3;2;1;0;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1
11834;6;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11835;10;0;1;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
11836;16;0;3;2;0;0;2;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;1
11837;15;0;1;0;0;0;2;0;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;2
11838;15;3;2;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;1
11839;6;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1
11840;18;1;4;3;1;0;1;3;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
11841;7;1;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11842;9;2;2;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
11843;12;1;1;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1
11844;12;1;3;2;0;0;2;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
11845;10;1;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;1
11846;10;2;1;0;0;0;1;0;4;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
11847;8;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2
11848;14;1;1;0;0;0;7;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;2
11849;12;2;3;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11850;8;1;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11851;7;1;1;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1
11852;15;3;3;1;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;2
11853;11;0;0;0;0;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2
11854;6;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
11855;13;1;2;0;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;2
11856;8;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1
11857;8;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11858;13;2;3;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11859;10;0;1;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2
11860;9;1;1;0;0;0;1;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1
11861;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1
11862;9;0;1;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
11863;7;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
11864;10;1;1;1;0;0;2;0;3;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2
11865;12;2;1;1;0;0;2;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
11866;9;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1
11867;9;1;1;0;0;0;1;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
11868;6;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;2
11869;9;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
11870;11;0;2;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1
11871;14;0;0;1;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;2
11872;12;1;1;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1
11873;10;1;2;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1
11874;11;1;1;0;0;0;2;1;2;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1
11875;10;2;0;1;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2
11876;10;0;1;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
11877;8;1;1;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2
11878;9;0;1;0;0;0;1;0;2;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;2
11879;10;1;0;0;0;0;2;0;2;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1
11880;9;1;1;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
11881;13;1;0;1;0;0;1;2;3;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;1
11882;12;1;1;1;0;0;2;1;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;2
11883;8;0;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1
